"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","GOBP_CARBOHYDRATE_BIOSYNTHETIC_PROCESS","1/74","174/14252",0.00574712643678161,1.10686548617583,0.102464317939821,0.59802404375297,0.698850015302469,0.656695472592136,"IGF2",1,"downregulated"
"GOBP_GASTRULATION","GOBP_GASTRULATION","1/74","174/14252",0.00574712643678161,1.10686548617583,0.102464317939821,0.59802404375297,0.698850015302469,0.656695472592136,"APOA1",1,"downregulated"
"GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS","GOBP_NUCLEOSIDE_PHOSPHATE_CATABOLIC_PROCESS","1/74","175/14252",0.00571428571428571,1.10054054054054,0.0966799080638093,0.600137001613623,0.700580983988956,0.6583220294709,"HTR2A",1,"downregulated"
"GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS","2/74","387/14252",0.00516795865633075,0.995320902297647,-0.00674199929956286,0.600974301758899,0.700820715720945,0.658547300615762,"APOA1/HTR2A",2,"downregulated"
"GOBP_JNK_CASCADE","GOBP_JNK_CASCADE","1/74","176/14252",0.00568181818181818,1.09428746928747,0.0909288561749578,0.602239002173444,0.70082167199407,0.658548199206615,"MYOC",1,"downregulated"
"GOBP_REGULATION_OF_RNA_SPLICING","GOBP_REGULATION_OF_RNA_SPLICING","1/74","176/14252",0.00568181818181818,1.09428746928747,0.0909288561749578,0.602239002173444,0.70082167199407,0.658548199206615,"RBFOX1",1,"downregulated"
"GOBP_REGULATION_OF_CELL_SIZE","GOBP_REGULATION_OF_CELL_SIZE","1/74","177/14252",0.00564971751412429,1.08810505420675,0.0852107323785384,0.604330101480006,0.701782285383588,0.65945086852048,"CRABP2",1,"downregulated"
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY","1/74","177/14252",0.00564971751412429,1.08810505420675,0.0852107323785384,0.604330101480006,0.701782285383588,0.65945086852048,"DAPK2",1,"downregulated"
"GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS","GOBP_ALPHA_AMINO_ACID_METABOLIC_PROCESS","1/74","178/14252",0.00561797752808989,1.08199210446401,0.0795251148805417,0.606410355298157,0.702726315596297,0.660337954952621,"GLDC",1,"downregulated"
"GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS","1/74","178/14252",0.00561797752808989,1.08199210446401,0.0795251148805417,0.606410355298157,0.702726315596297,0.660337954952621,"APOA1",1,"downregulated"
