"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","direction"
"GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION","GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION","70/1640","217/14252",0.32258064516129,2.80330448465775,9.65262277357706,2.05599918678824e-16,8.08750604483678e-15,6.45079974837497e-15,"STK10/GPR18/DOCK8/RIPOR2/PTK2B/GPSM3/CORO1A/GCSAM/ADA/SLAMF1/NCKAP1L/ADAM8/P2RY12/RAC2/SPN/ITGA4/CD200R1/LYN/SPI1/CCR7/IL27RA/FUT7/MYD88/AIF1/TNFSF14/PYCARD/CD300A/AIRE/LGALS9/CXCR3/RIN3/IL6R/CD74/CCL5/STAP1/SLAMF8/IL12A/CCR6/CCL19/CD69/CSF1R/CHST4/TNF/C3AR1/TNFRSF18/XCL1/CCR1/SELP/PTGER4/CCR2/CXCL13/IL33/CXCL10/PADI2/TGFB1/CCL3/ASCL2/C5AR1/ADTRP/TREM2/GREM1/HOXA7/CCL4/ICAM1/TACR1/LBP/CX3CR1/HMOX1/CCL25/FPR2",70,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","GOBP_POSITIVE_REGULATION_OF_INFLAMMATORY_RESPONSE","56/1640","151/14252",0.370860927152318,3.22287191083831,9.90217433940508,2.0993801693196e-16,8.18933214382087e-15,6.53201882506721e-15,"PLCG2/GPSM3/IL16/CASP3/CASP1/CASP4/ADAM8/BTK/ETS1/PIK3CG/TLR6/CCR7/IL18/LTA/NKG7/PYCARD/TLR7/LGALS2/ZBP1/CD28/AIM2/TNFSF4/GBP5/STAP1/MEFV/TLR2/NLRP6/TLR4/IDO1/TNF/GBP2/FCGR1A/HLA-E/PTGER4/NLRC4/CCR2/FCER1G/IL33/TNFSF11/C3/IL21/IFNG/TGFB1/NLRP1/IL12B/CCL3/TREM2/IL1B/LILRA5/NLRP3/LBP/CASP5/OSM/IL2/S100A9/NLRP12",56,"upregulated"
"GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","GOBP_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY","36/1640","70/14252",0.514285714285714,4.46926829268293,10.4923019280392,2.33059854468072e-16,9.01614197326483e-15,7.19150329533059e-15,"PTPN6/CD72/LPXN/CSK/BTN2A2/TESPA1/GCSAM/LCK/SH2D1A/LAPTM5/ADA/UBASH3A/DGKZ/CARD11/CD226/PLCL2/PTPRC/MALT1/LYN/CD22/CCR7/FCMR/PTPN22/FCRL3/ITPRIPL1/CD300A/FCGR2B/SLA2/CD19/STAP1/LILRB4/TRAT1/NFAM1/KCNN4/BTNL2/PVRIG",36,"upregulated"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_ANTIGEN","29/1640","47/14252",0.617021276595745,5.36206538661131,10.8012270222097,2.66804896269993e-16,1.02369977003266e-14,8.16528875815071e-15,"HLA-DMB/HLA-DMA/HLA-DOA/MPEG1/HLA-DPB1/CD1D/TAP2/FCGR2B/HLA-DRA/HLA-F/HLA-DPA1/HLA-DOB/CD74/CTSS/CD1E/IFI30/FCGR1A/HLA-E/CD1C/FCER1G/CTSE/B2M/HLA-DQA1/HLA-DQB2/CD1B/CD1A/CLEC4A/HLA-DRB1/HLA-DQB1",29,"upregulated"
"GOBP_NATURAL_KILLER_CELL_ACTIVATION","GOBP_NATURAL_KILLER_CELL_ACTIVATION","40/1640","85/14252",0.470588235294118,4.08952654232425,10.301846145378,2.7632510080835e-16,1.05160796494625e-14,8.38789159235957e-15,"PIK3CD/TOX/CORO1A/UNC13D/SH2D1A/VAV1/CASP8/IL21R/CD48/RASGRP1/SLAMF1/NCR3/CLNK/PTPRC/CD2/IL18/PTPN22/NKG7/JAK2/HLA-F/ELF4/FGR/NCR1/CD244/IL12A/IL15RA/IL18R1/FCGR3A/HAVCR2/KLRD1/TYROBP/SLAMF7/HLA-E/CLEC12A/IL21/KLRC2/IL12B/PGLYRP2/PRDM1/IL2",40,"upregulated"
"GOBP_B_CELL_DIFFERENTIATION","GOBP_B_CELL_DIFFERENTIATION","54/1640","143/14252",0.377622377622378,3.28163056455739,9.88821364022355,2.90351163341824e-16,1.09607564161538e-14,8.7425770490106e-15,"PTPN6/PLCG2/INPP5D/PIK3CD/PTK2B/EZH2/MFNG/CD27/JAK3/MYB/LAPTM5/ADA/CARD11/VCAM1/LYL1/DOCK10/PLCL2/IKZF3/BLNK/NCKAP1L/PTPRC/BTK/IRF8/MALT1/ATM/CD79B/ITGA4/SPI1/HDAC9/FCRL3/TNFSF13B/POU2AF1/FCGR2B/MS4A1/IL2RG/CR1/PAX5/SPIB/IL10/FLT3/IL4I1/CD40LG/CD19/AICDA/IL7/SLAMF8/CR2/NFAM1/CD79A/C17orf99/IL21/BCL3/GPR183/IL2",54,"upregulated"
"KEGG_CELL_ADHESION_MOLECULES_CAMS","KEGG_CELL_ADHESION_MOLECULES_CAMS","50/1640","126/14252",0.396825396825397,3.44850948509485,9.95474352646829,3.42705793170382e-16,1.28336465426445e-14,1.02364416705292e-14,"ITGB7/HLA-DMB/ITGAL/HLA-DMA/VCAM1/CD226/PTPRC/CD6/SPN/ITGA4/SELL/CD22/CD2/PDCD1/HLA-DOA/HLA-DPB1/CD80/PDCD1LG2/ICAM2/CD40/CD4/HLA-DRA/ITGAM/ITGB2/HLA-F/CD86/CD8B/ICAM3/HLA-DPA1/ICOS/SELPLG/CD8A/HLA-DOB/CD28/CD40LG/CTLA4/CD274/HLA-E/NLGN4X/SELP/SIGLEC1/HLA-DQA1/HLA-B/CADM3/ICAM1/ICOSLG/HLA-C/HLA-DRB1/VCAN/HLA-DQB1",50,"upregulated"
"KEGG_CHEMOKINE_SIGNALING_PATHWAY","KEGG_CHEMOKINE_SIGNALING_PATHWAY","60/1640","174/14252",0.344827586206897,2.99663582842725,9.55554840320599,9.27834583122491e-16,3.44697911396538e-14,2.7493978833212e-14,"CSK/PIK3CD/RASGRP2/PTK2B/GRK2/PRKCB/GNG2/WAS/JAK3/VAV1/GRK6/GNG4/PLCB2/PREX1/DOCK2/ADCY7/RAC2/NCF1/PIK3CG/LYN/CCR7/ITK/PIK3R5/ARRB2/GNGT2/JAK2/HCK/CXCR5/CXCR3/CCR5/FGR/CXCR4/CCL5/CCR6/CCL19/CCR9/CXCR6/CCR4/XCL1/CCR1/CCR2/CXCL13/CXCL10/STAT1/GNB4/CXCL11/XCL2/XCR1/CXCL9/CCL3/TIAM1/CCL18/CCL4/CCR3/CX3CR1/CCL22/CCL4L2/CCL25/GNG3/CXCL1",60,"upregulated"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","33/1640","62/14252",0.532258064516129,4.62545239968529,10.3161932129857,1.09043800342459e-15,4.01916558585079e-14,3.20578831176711e-14,"RFX5/CIITA/HLA-DMB/HLA-DMA/HLA-DOA/HLA-DPB1/LTA/TAP2/CD4/HLA-DRA/HLA-F/TAP1/CD8B/HLA-DPA1/KIR3DL2/CD8A/HLA-DOB/CD74/CTSS/IFI30/KLRD1/HLA-E/KLRC4/KLRC2/B2M/KIR2DS4/HLA-DQA1/HLA-B/HLA-C/HLA-DRB1/KIR2DL4/HSPA6/HLA-DQB1",33,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION","44/1640","104/14252",0.423076923076923,3.6766416510319,9.87897732959383,1.24421784668089e-15,4.55014354711974e-14,3.62930978797461e-14,"PLCG2/SASH3/TLR1/PTPRC/ADAM8/BTK/SPN/CD2/CYBB/MYD88/JAK2/PYCARD/FCGR2B/LGALS9/CD86/NOD2/LY96/CLEC7A/CARD9/TLR2/CCL19/TNFRSF8/ARID5A/FCGR3A/TLR4/HAVCR2/TYROBP/OAS2/FCGR1A/ORM2/HLA-E/CCR2/CD14/FCER1G/IL33/IFNG/TGFB1/IL12B/CCL3/LILRA5/LILRA2/LBP/OAS1/ORM1",44,"upregulated"
"KEGG_LEISHMANIA_INFECTION","KEGG_LEISHMANIA_INFECTION","34/1640","66/14252",0.515151515151515,4.47679231337768,10.2087684119078,1.48511845165308e-15,5.3890228466574e-14,4.29842117340959e-14,"PTPN6/PRKCB/HLA-DMB/HLA-DMA/NCF4/NCF1/ITGA4/HLA-DOA/HLA-DPB1/MYD88/JAK2/HLA-DRA/ITGAM/ITGB2/CR1/HLA-DPA1/IL10/HLA-DOB/IL12A/TLR2/FCGR3A/TLR4/TNF/FCGR1A/NCF2/STAT1/C3/IFNG/TGFB1/IL12B/HLA-DQA1/IL1B/HLA-DRB1/HLA-DQB1",34,"upregulated"
"GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE","41/1640","94/14252",0.436170212765957,3.79042553191489,9.78782110052123,3.23042108727822e-15,1.16320008534995e-13,9.27797862070919e-14,"PTPN6/PLCG2/LAT2/PIK3CD/UNC13D/RASGRP1/SLAMF1/CLNK/DOCK2/BTK/RAC2/IL4R/PTGDR/CD84/PIK3CG/LYN/SPI1/MILR1/MYD88/PYCARD/CD300A/ITGAM/ITGB2/LGALS9/CBL/PTGDS/FGR/ADGRE2/HAVCR2/TNF/TYROBP/CCR2/FCER1G/LAT/IL33/IFNG/CCL3/TREM2/LILRA2/LBP/CX3CR1",41,"upregulated"
"GOBP_RESPONSE_TO_CHEMOKINE","GOBP_RESPONSE_TO_CHEMOKINE","38/1640","83/14252",0.457831325301205,3.97866588304437,9.81395020764193,4.7652736114631e-15,1.70276685307319e-13,1.35816998793569e-13,"DOCK8/RIPOR2/PTK2B/LYN/CCR7/JAK2/CXCR5/CXCR3/CCR5/CCRL2/CXCR4/CCL5/CCR6/CCL19/CCR9/CXCR6/CCR4/XCL1/CCR1/CCR2/CXCL13/CXCL10/PADI2/CXCL11/XCL2/XCR1/CXCL9/CCL3/TREM2/ZC3H12A/CCL18/ACKR1/CCL4/CCR3/CX3CR1/CCL22/CCL4L2/CCL25",38,"upregulated"
"GOBP_REGULATORY_T_CELL_DIFFERENTIATION","GOBP_REGULATORY_T_CELL_DIFFERENTIATION","25/1640","39/14252",0.641025641025641,5.57066916823015,10.3067519964579,8.50905285862537e-15,3.01749063872919e-13,2.40682699278662e-13,"FANCD2/FANCA/TOX/BTN2A2/LCK/FUT7/HLA-DRA/IL2RG/CR1/LGALS9/LILRB2/FOXP3/IL4I1/CD28/TNFSF4/IRF1/LILRB4/CTLA4/PLA2G2D/SOCS1/LAG3/IFNG/TGFB1/HLA-DRB1/IL2",25,"upregulated"
"GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_DIFFERENTIATION","36/1640","77/14252",0.467532467532468,4.0629711751663,9.71805497692813,1.1057527891282e-14,3.89175098188654e-13,3.10415919512285e-13,"ITPKB/JAK3/ADA/ZAP70/CD83/BATF/SASH3/NCKAP1L/IL12RB1/MALT1/IL4R/RUNX3/TBX21/GPR65/IL18/CD80/HLA-DRA/IL2RG/LGALS9/CD86/FOXP3/TNFSF4/IRF4/LILRB4/CCL19/CD69/LOXL3/SOCS1/IFNG/IL12B/ASCL2/ZC3H12A/NLRP3/HLA-DRB1/PRDM1/IL2",36,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE","GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE","38/1640","85/14252",0.447058823529412,3.88505021520803,9.62003175295709,1.24742450819454e-14,4.35760755437213e-13,3.47573820154442e-13,"PLCG2/SCIMP/CAMK4/LAPTM5/LILRB1/SLAMF1/CLNK/CD226/SASH3/MALT1/SEMA7A/TBX21/IL18/MYD88/CD7/P2RX7/PYCARD/TLR7/HLA-F/NOD2/IRF5/SECTM1/CD74/CLEC7A/CARD9/TNFSF4/SLC7A5/IL18R1/ARID5A/TLR4/XCL1/HLA-E/FCER1G/IL21/B2M/IL1B/NLRP3/KIR2DL4",38,"upregulated"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_PEPTIDE_ANTIGEN","33/1640","67/14252",0.492537313432836,4.2802693847834,9.7047612346753,2.1190785268316e-14,7.29368131183728e-13,5.81762502683566e-13,"MARCHF1/HLA-DMB/HLA-DMA/HLA-DOA/MPEG1/HLA-DPB1/PYCARD/TAP2/FCGR2B/HLA-DRA/HLA-F/TAP1/HLA-DPA1/HLA-DOB/CD74/CTSS/IFI30/FCGR1A/HLA-E/ERAP2/FCER1G/CTSE/B2M/TREM2/HLA-DQA1/HLA-B/CD209/HLA-DQB2/CLEC4A/HLA-C/HLA-DRB1/HLA-DQB1/CLEC4M",33,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION","33/1640","67/14252",0.492537313432836,4.2802693847834,9.7047612346753,2.1190785268316e-14,7.29368131183728e-13,5.81762502683566e-13,"IL16/CASP1/CASP8/CARD8/MALT1/TLR6/IFI16/MYD88/JAK2/P2RX7/PYCARD/LGALS9/NOD2/CLEC7A/AIM2/GBP5/MEFV/CCL19/TLR4/HAVCR2/TNF/TLR8/TYROBP/ORM2/NLRC4/IFNG/NLRP1/CCL3/LILRA5/NLRP3/LILRA2/NLRP12/ORM1",33,"upregulated"
"GOBP_INTERLEUKIN_10_PRODUCTION","GOBP_INTERLEUKIN_10_PRODUCTION","31/1640","60/14252",0.516666666666667,4.4899593495935,9.76847580995759,2.38829998571035e-14,8.04889114674627e-13,6.41999952720607e-13,"PLCG2/JAK3/LILRB1/CD83/SASH3/BTK/PDCD1LG2/PYCARD/FCGR2B/TIGIT/LGALS9/NOD2/FOXP3/CD28/CLEC7A/CD40LG/TNFSF4/IRF4/LILRB4/TLR4/IDO1/CD274/TYROBP/XCL1/FCER1G/IL21/IL12B/TREM2/LILRA5/BCL3/HLA-DRB1",31,"upregulated"
"GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION","GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION","31/1640","60/14252",0.516666666666667,4.4899593495935,9.76847580995759,2.38829998571035e-14,8.04889114674627e-13,6.41999952720607e-13,"JAK3/CD83/BATF/SASH3/NCKAP1L/IL12RB1/MALT1/IL4R/RUNX3/TBX21/GPR65/IL18/CD80/HLA-DRA/IL2RG/LGALS9/CD86/FOXP3/TNFSF4/IRF4/CCL19/CD69/LOXL3/SOCS1/IFNG/IL12B/ASCL2/ZC3H12A/NLRP3/HLA-DRB1/IL2",31,"upregulated"
"GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY","GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY","43/1640","107/14252",0.401869158878505,3.49234100752222,9.33147913104217,2.39007876393448e-14,8.04889114674627e-13,6.41999952720607e-13,"LAT2/PIK3CD/UNC13D/CAMK4/RASGRP1/CLNK/BTK/RAC2/IL4R/PTGDR/CD84/NCF1/PIK3CG/LYN/SPI1/MILR1/SERPINB9/MYD88/CD300A/FCGR2B/ITGAM/ITGB2/LGALS9/CBL/PTGDS/FGR/IL6R/CARD9/STAP1/NLRP6/FCGR3A/ADGRE2/TYROBP/FCGR1A/HLA-E/CCR2/FCER1G/LAT/C3/CCL3/CX3CR1/ARG1/FCAR",43,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT","101/1640","409/14252",0.246943765281174,2.14600155048005,8.47977566056531,3.26815521116904e-14,1.09273103882016e-12,8.71589964963653e-13,"INPP5D/TOX/HCLS1/BTN2A2/WDR62/ITPKB/TESPA1/LCK/CD27/ELL3/GPR68/MYB/CASP8/ADA/NIN/SEMA4D/ZAP70/RASGRP1/S1PR2/BCL11A/CD83/SASH3/SOX8/RHOH/NCKAP1L/PTPRC/ADAM8/BTK/IL12RB1/MALT1/IL4R/EVI2B/AURKA/SEMA7A/XRCC2/RUNX3/LYN/SPI1/IL2RA/TRPV2/CD101/SLC9B2/GPR65/IL18/LTA/CD80/IL7R/PIK3R6/ASPM/CD4/TNFRSF1B/LEF1/HLA-DRA/IL2RG/CR1/LGALS9/CD86/LILRB2/E2F1/IL10/FOXP3/IL4I1/CD74/CLEC7A/CXCR4/TNFSF4/IL7/SLC7A5/ZEB2/IL15RA/LILRB4/SERPINE2/CCL19/ROBO2/PPARGC1B/TNF/TYROBP/MME/DMRTA2/CCR1/VNN1/PLXNC1/TP73/TNFSF11/SOCS1/ABCB1/POU4F1/IL21/IFNG/TGFB1/SEMA5A/IL12B/WNT10B/TIAM1/TREM2/IL1B/NLRP3/CX3CR1/HLA-DRB1/IL2/TNFSF9",101,"upregulated"
"GOBP_INTERLEUKIN_12_PRODUCTION","GOBP_INTERLEUKIN_12_PRODUCTION","31/1640","61/14252",0.508196721311475,4.41635345861655,9.64214875469043,4.32495464297953e-14,1.43582359459483e-12,1.14524928097412e-12,"PLCG2/SCIMP/IL16/JAK3/LAPTM5/LILRB1/SLAMF1/IRF8/CCR7/ARRB2/LTB/CD40/TIGIT/LGALS9/IL10/IRF5/ACP5/CLEC7A/CD40LG/TNFSF4/MEFV/IRF1/TLR2/CCL19/TLR4/IDO1/TLR8/IFNG/IL12B/HLA-B/LILRA5",31,"upregulated"
"GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN","24/1640","38/14252",0.631578947368421,5.48857509627728,9.99067315702416,4.81190427336425e-14,1.58623407771958e-12,1.26522049352283e-12,"HLA-DMB/HLA-DMA/HLA-DOA/MPEG1/HLA-DPB1/TAP2/FCGR2B/HLA-DRA/HLA-F/HLA-DPA1/HLA-DOB/CD74/CTSS/IFI30/FCGR1A/HLA-E/FCER1G/CTSE/B2M/HLA-DQA1/HLA-DQB2/CLEC4A/HLA-DRB1/HLA-DQB1",24,"upregulated"
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","37/1640","84/14252",0.44047619047619,3.82784552845528,9.37332475846891,4.95260919322139e-14,1.62120025408876e-12,1.29311040179288e-12,"CD38/IL12RB1/IL4R/ITGA4/IL2RA/CSF2RB/PIK3R5/LTB/EBI3/MYD88/TNFRSF1B/CSF2RA/IL2RG/CBL/IL7/IRF1/TLR2/IL15RA/IL18R1/TNF/CSF3R/IL9R/CCR1/CD14/CXCL13/CXCL10/FAS/STAT1/SOCS1/CXCL11/TGFB1/CXCL9/IRF9/IL1B/PIM1/HMOX1/CXCL1",37,"upregulated"
"HALLMARK_COMPLEMENT","HALLMARK_COMPLEMENT","60/1640","188/14252",0.319148936170213,2.77348209652309,8.82681282555007,5.03548104490886e-14,1.63688102577905e-12,1.30561778262366e-12,"LTF/CASP3/GNG2/LCK/CASP1/WAS/CASP4/CDK5R1/RASGRP1/APOBEC3G/DOCK10/GP1BA/GZMK/APOBEC3F/PIK3CG/LYN/LCP2/KYNU/PLEK/PIK3R5/PSMB9/GZMA/GNGT2/JAK2/C2/LAP3/ITGAM/CR1/TNFAIP3/CTSS/CD40LG/CCL5/IRF1/CR2/C1QC/KIF2A/GZMB/C1QA/CP/ERAP2/FCER1G/C1S/CFB/GNB4/C3/ITIH1/FCN1/CTSH/OLR1/C1R/APOC1/PIM1/CPM/MMP12/CASP5/TFPI2/SPOCK2/S100A9/SERPINC1/CXCL1",60,"upregulated"
"GOBP_LEUKOCYTE_HOMEOSTASIS","GOBP_LEUKOCYTE_HOMEOSTASIS","44/1640","114/14252",0.385964912280702,3.35412922550278,9.09999909172008,6.67087753428668e-14,2.15354329227558e-12,1.71772069793937e-12,"PIK3CD/CORO1A/ITPKB/CASP3/CCNB2/TNFRSF17/JAK3/GAPT/ADA/DOCK10/SASH3/NCKAP1L/BTK/SIT1/LYN/IL2RA/MEF2C/GPR174/IL7R/TNFSF14/P2RX7/TNFSF13B/SH2B2/LGALS9/FLT3/FOXP3/LGALS2/TNFAIP3/CD74/AIM2/TNFRSF13B/CCR2/FOXN1/GCNT4/FCER1G/LAT/FAS/PMAIP1/TGFB1/PDE4B/SLC46A2/GPR183/IL2/FCAR",44,"upregulated"
"GOBP_LYMPHOCYTE_COSTIMULATION","GOBP_LYMPHOCYTE_COSTIMULATION","27/1640","48/14252",0.5625,4.88826219512195,9.73023754118693,7.19433126451318e-14,2.30662086638262e-12,1.83981924983621e-12,"PTPN6/CSK/PIK3CD/LCK/VAV1/CARD11/CD3E/SPN/LYN/CCR7/CD5/CD80/TNFSF14/PDCD1LG2/TNFSF13B/CD86/LILRB2/ICOS/CD28/CD40LG/TNFSF4/LILRB4/TNFRSF13C/CCL19/TMIGD2/CD274/HHLA2",27,"upregulated"
"GOBP_T_CELL_SELECTION","GOBP_T_CELL_SELECTION","31/1640","62/14252",0.5,4.34512195121951,9.51851536453097,7.70371201706115e-14,2.4531344184941e-12,1.95668217146551e-12,"BCL11B/TOX/ITPKB/JAK3/ZAP70/CARD11/CD3G/BATF/CD3D/DOCK2/SLAMF6/LY9/CD3E/PTPRC/IL12RB1/SPN/TBX21/CCR7/THEMIS/CD1D/CD4/AIRE/IL6R/FOXP3/CD74/CD28/IRF4/CD69/LOXL3/FOXN1/IL12B",31,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY","GOBP_POSITIVE_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY","32/1640","66/14252",0.484848484848485,4.21345158906135,9.43553140904589,9.24885100596212e-14,2.92526159181815e-12,2.33326276800481e-12,"SLAMF1/SASH3/PTPRC/IL12RB1/MALT1/TBX21/IL18/CD7/CD1D/P2RX7/TAP2/HLA-DRA/HLA-F/FOXP3/SECTM1/TNFSF4/IL12A/CD1E/IL18R1/ARID5A/XCL1/HLA-E/CD1C/B2M/IL12B/HLA-B/IL1B/NLRP3/CD1B/CD1A/HLA-C/HLA-DRB1",32,"upregulated"
"GOBP_T_CELL_MIGRATION","GOBP_T_CELL_MIGRATION","34/1640","74/14252",0.459459459459459,3.9928147659855,9.30766673529567,1.15037959241178e-13,3.61404488059031e-12,2.88265377201314e-12,"DOCK8/RIPOR2/PIK3CD/CORO1A/ITGB7/ITGAL/ZAP70/ADAM8/SPN/PIK3CG/ITGA4/CD200R1/IL27RA/FUT7/GPR15/AIF1/TNFSF14/PYCARD/AIRE/LGALS9/CXCR3/CCL5/CCR6/CD69/XCL1/MYO1G/CCR2/CXCL13/CXCL10/CXCL11/CCL3/ASCL2/ICAM1/GPR183",34,"upregulated"
"GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION","GOBP_NEGATIVE_REGULATION_OF_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION","31/1640","64/14252",0.484375,4.2093368902439,9.27891760590229,2.33317347230552e-13,7.28105668257476e-12,5.80755530264399e-12,"PTPN6/NLRC3/GPR18/LTF/LILRB1/SLAMF1/TLR6/IL27RA/ARRB2/PTPN22/SYT11/LGALS9/ELF4/IL10/FOXP3/TNFAIP3/ACP5/LILRB4/TLR4/HAVCR2/CD274/CD33/LILRA4/IGF1/TREM2/ZC3H12A/BCL3/GPNMB/LBP/CLEC4A/ORM1",31,"upregulated"
"GOBP_LEUKOCYTE_DEGRANULATION","GOBP_LEUKOCYTE_DEGRANULATION","34/1640","77/14252",0.441558441558442,3.83725055432373,9.0018989058037,4.81492809057053e-13,1.49262770807686e-11,1.19055768123065e-11,"LAT2/PIK3CD/CORO1A/UNC13D/RASGRP1/CLNK/NCKAP1L/BTK/RAC2/IL4R/PTGDR/CD84/PIK3CG/LYN/SPI1/MILR1/NKG7/CD300A/HCK/FCGR2B/ITGAM/ITGB2/HLA-F/LGALS9/CBL/PTGDS/FGR/FCGR3A/ADGRE2/CCR2/FCER1G/LAT/KLRC2/CCL3",34,"upregulated"
"GOBP_T_CELL_MEDIATED_CYTOTOXICITY","GOBP_T_CELL_MEDIATED_CYTOTOXICITY","28/1640","55/14252",0.509090909090909,4.42412416851441,9.17455844584047,6.97169337642728e-13,2.14700636151685e-11,1.71250667632878e-11,"GZMM/LILRB1/NCKAP1L/PTPRC/IL12RB1/IL7R/CD1D/P2RX7/TAP2/FCGR2B/HLA-DRA/HLA-F/PRF1/IL12A/CD1E/CRTAM/KLRD1/XCL1/HLA-E/CD1C/B2M/IL12B/CTSH/HLA-B/CD1B/CD1A/HLA-C/HLA-DRB1",28,"upregulated"
"GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","GOBP_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION","42/1640","113/14252",0.371681415929204,3.23000215842866,8.58198539156862,1.10017822420522e-12,3.36597010948016e-11,2.68478304867968e-11,"CDCA8/MAD2L1/HASPIN/GEN1/KNL1/NUF2/PLK1/SKA1/CDCA2/CDC20/BUB1B/SPC24/ESPL1/KNTC1/SKA3/NDC80/TTK/AURKA/UBE2C/ATM/TRIP13/PKMYT1/NUSAP1/BIRC5/AURKB/MKI67/CENPF/DLGAP5/BUB1/KIF20B/NEK2/CHEK1/CCNB1/ZWINT/CD28/SPC25/CDC25C/TNF/MAD1L1/FBXO43/IGF1/IL1B",42,"upregulated"
"GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE","GOBP_REGULATION_OF_T_HELPER_1_TYPE_IMMUNE_RESPONSE","20/1640","30/14252",0.666666666666667,5.79349593495935,9.47731393117748,1.42754762127416e-12,4.33918858128854e-11,3.46104676189983e-11,"JAK3/SLAMF1/IL12RB1/IL4R/TBX21/IL27RA/IL18/CD80/LGALS9/TNFSF4/IL18R1/CCL19/ARID5A/HAVCR2/XCL1/CCR2/IL33/IL12B/ASCL2/IL1B",20,"upregulated"
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY","21/1640","33/14252",0.636363636363636,5.53015521064302,9.39481295047449,1.52220352392274e-12,4.59705464224668e-11,3.66672726611474e-11,"SH2D1A/VAV1/RASGRP1/NCR3/CLNK/CD226/SLAMF6/HLA-F/IL12A/CRTAM/IL18RAP/KLRD1/HLA-E/KLRC4/IL21/LAG3/KLRC2/IL12B/RASGRP4/SH2D1B/KIR2DL4",21,"upregulated"
